graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,sparsify_time,metric_time
planar13.edgelist,planar,kols,0.2,49,132,48,0.36363636363636365,True,False,inf,inf,1.0,inf,inf,inf,1111577.7532336137,754773.634379035,0.061224489795918366,0.14285714285714285,,0.3469387755102041,0.1836734693877551,0.12244897959183673,0.08163265306122448,0.04081632653061224,,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.22448979591836735,0.24489795918367346,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.02040816326530612,,,,,,,,,0.5102040816326531,0.20408163265306123,,0.14285714285714285,0.08163265306122448,0.061224489795918366,,,,,,0.6122448979591837,0.08163265306122448,0.16326530612244897,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.02040816326530612,,,0.00021191299998690738,0.0022411589999933312
planar13.edgelist,planar,random,0.2,49,132,104,0.7878787878787878,True,True,inf,inf,1.0,inf,inf,inf,1111577.7532336137,801316.971998699,0.061224489795918366,0.14285714285714285,,0.3469387755102041,0.1836734693877551,0.12244897959183673,0.08163265306122448,0.04081632653061224,,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.22448979591836735,0.24489795918367346,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.02040816326530612,,,,,,,,,0.08163265306122448,0.22448979591836735,,0.3673469387755102,0.1836734693877551,0.10204081632653061,0.04081632653061224,,,,,0.16326530612244897,0.2653061224489796,0.1836734693877551,0.1836734693877551,0.12244897959183673,0.04081632653061224,0.04081632653061224,,,0.0001707410000051368,0.0026146770000252673
planar13.edgelist,planar,k_neighbor,0.2,49,132,42,0.3181818181818182,True,False,inf,inf,0.8732993197278912,inf,inf,inf,1111577.7532336137,530239.361747569,0.061224489795918366,0.14285714285714285,,0.3469387755102041,0.1836734693877551,0.12244897959183673,0.08163265306122448,0.04081632653061224,,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.22448979591836735,0.24489795918367346,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.02040816326530612,,0.46938775510204084,0.42857142857142855,0.061224489795918366,,0.04081632653061224,,,,,,,,,,,,,,,,,,,,,,,0.002319684000013922,0.002273367999976017
planar13.edgelist,planar,local_degree,0.2,49,132,42,0.3181818181818182,True,False,inf,inf,1.0,inf,inf,inf,1111577.7532336137,335091.983330855,0.061224489795918366,0.14285714285714285,,0.3469387755102041,0.1836734693877551,0.12244897959183673,0.08163265306122448,0.04081632653061224,,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.22448979591836735,0.24489795918367346,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.02040816326530612,,,,,,,,,0.5918367346938775,0.22448979591836735,,0.061224489795918366,0.08163265306122448,,0.02040816326530612,,,0.02040816326530612,,0.14285714285714285,0.8571428571428571,,,,,,,,0.0002847529999883136,0.0021813799999961248
planar13.edgelist,planar,mst,0.2,49,132,48,0.36363636363636365,True,True,inf,77.328,0.0,inf,inf,inf,1111577.7532336137,211011.52247357895,0.061224489795918366,0.14285714285714285,,0.3469387755102041,0.1836734693877551,0.12244897959183673,0.08163265306122448,0.04081632653061224,,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.22448979591836735,0.24489795918367346,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.02040816326530612,,0.4489795918367347,0.2653061224489796,0.16326530612244897,0.12244897959183673,,,,,,,,,,,,,,,,,,,,,,,,0.0004900179999935972,0.0039595329999997375
planar13.edgelist,planar,t_spanner,0.2,49,132,114,0.8636363636363636,True,True,inf,inf,1.0,inf,inf,inf,1111577.7532336137,246325.10291135797,0.061224489795918366,0.14285714285714285,,0.3469387755102041,0.1836734693877551,0.12244897959183673,0.08163265306122448,0.04081632653061224,,0.02040816326530612,0.14285714285714285,0.10204081632653061,0.22448979591836735,0.24489795918367346,0.12244897959183673,0.08163265306122448,0.061224489795918366,0.02040816326530612,,,,,,,,,,0.2653061224489796,,0.3673469387755102,0.1836734693877551,0.16326530612244897,,0.02040816326530612,,,,,0.2653061224489796,0.3673469387755102,0.1836734693877551,0.16326530612244897,,0.02040816326530612,,,0.0021026730000244243,0.00588833199998362
planar14.edgelist,planar,original,0.2,97,275,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1706943.2684855845,1706943.2684855845,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,,,,,,,,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,,0.008965971000009176
planar14.edgelist,planar,kols,0.2,97,275,96,0.3490909090909091,True,False,inf,inf,1.0,inf,inf,inf,1706943.2684855845,666296.7094695879,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,,,,,,,,0.5051546391752577,0.20618556701030927,,0.14432989690721648,0.09278350515463918,0.041237113402061855,0.010309278350515464,,,,,0.6907216494845361,0.061855670103092786,0.061855670103092786,0.07216494845360824,0.041237113402061855,0.041237113402061855,,0.030927835051546393,,0.00034630499999366293,0.006807238000021698
planar14.edgelist,planar,random,0.2,97,275,217,0.7890909090909091,True,True,inf,inf,1.0,inf,inf,inf,1706943.2684855845,1406064.9847994335,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,,,,,,,,0.10309278350515463,0.18556701030927836,,0.30927835051546393,0.24742268041237114,0.09278350515463918,0.05154639175257732,0.010309278350515464,,,,0.20618556701030927,0.14432989690721648,0.2268041237113402,0.17525773195876287,0.14432989690721648,0.09278350515463918,,0.010309278350515464,,0.0003241339999817683,0.007743906999991168
planar14.edgelist,planar,k_neighbor,0.2,97,275,90,0.32727272727272727,True,False,inf,inf,0.8137886597938144,inf,inf,inf,1706943.2684855845,631343.7338399435,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,0.4329896907216495,0.30927835051546393,0.2268041237113402,0.030927835051546393,,,,,,,,,,,,,,,,,,,,,,,,0.004646173999987013,0.007381060999989586
planar14.edgelist,planar,local_degree,0.2,97,275,82,0.29818181818181816,True,False,inf,inf,1.0,inf,inf,inf,1706943.2684855845,577567.5428044199,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,,,,,,,,0.5257731958762887,0.26804123711340205,,0.1134020618556701,0.041237113402061855,0.030927835051546393,0.020618556701030927,,,,,0.15463917525773196,0.845360824742268,,,,,,,,0.0006268239999940306,0.006556871000015008
planar14.edgelist,planar,mst,0.2,97,275,96,0.3490909090909091,True,True,inf,122.963,0.0,inf,inf,inf,1706943.2684855845,266382.80952946784,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,0.3917525773195876,0.3402061855670103,0.18556701030927836,0.061855670103092786,0.020618556701030927,,,,,,,,,,,,,,,,,,,,,,,0.0009832769999889024,0.014387026000008518
planar14.edgelist,planar,t_spanner,0.2,97,275,244,0.8872727272727273,True,True,inf,inf,1.0,inf,inf,inf,1706943.2684855845,406075.37511901,0.061855670103092786,0.12371134020618557,,0.24742268041237114,0.24742268041237114,0.16494845360824742,0.1134020618556701,0.041237113402061855,,,0.15463917525773196,0.09278350515463918,0.21649484536082475,0.16494845360824742,0.15463917525773196,0.13402061855670103,0.05154639175257732,0.030927835051546393,,,,,,,,,,0.14432989690721648,,0.3711340206185567,0.3402061855670103,0.1134020618556701,0.030927835051546393,,,,,,0.14432989690721648,0.3711340206185567,0.3402061855670103,0.1134020618556701,0.030927835051546393,,,,0.005849133999987544,0.0789811789999817
planar15.edgelist,planar,original,0.2,64,177,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1223190.1727562577,1223190.1727562577,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,,,,,,,,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,,0.004442690999979959
planar15.edgelist,planar,kols,0.2,64,177,63,0.3559322033898305,True,False,inf,inf,1.0,inf,inf,inf,1223190.1727562577,437992.24925335497,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,,,,,,,,0.5,0.234375,,0.109375,0.109375,0.03125,0.015625,,,,,0.640625,0.0625,0.171875,0.015625,0.03125,0.0625,0.015625,,,0.0002876740000203881,0.0033128070000145726
planar15.edgelist,planar,random,0.2,64,177,141,0.7966101694915254,True,True,inf,inf,1.0,inf,inf,inf,1223190.1727562577,997020.0209862391,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,,,,,,,,0.09375,0.25,,0.296875,0.171875,0.109375,0.0625,0.015625,,,,0.203125,0.1875,0.21875,0.140625,0.15625,0.046875,0.03125,0.015625,,0.00023977899999749752,0.0038395429999980024
planar15.edgelist,planar,k_neighbor,0.2,64,177,57,0.3220338983050847,True,False,inf,inf,0.8606150793650794,inf,inf,inf,1223190.1727562577,525430.436435279,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,0.375,0.515625,0.0625,0.046875,,,,,,,,,,,,,,,,,,,,,,,,0.0032445589999952062,0.003507702999996809
planar15.edgelist,planar,local_degree,0.2,64,177,55,0.3107344632768362,True,False,inf,inf,1.0,inf,inf,inf,1223190.1727562577,337033.183580288,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,,,,,,,,0.578125,0.1875,,0.15625,0.015625,0.03125,0.015625,,0.015625,,,0.140625,0.859375,,,,,,,,0.00035447899998075627,0.003200043999981972
planar15.edgelist,planar,mst,0.2,64,177,63,0.3559322033898305,True,True,inf,93.045,0.0,inf,inf,inf,1223190.1727562577,224020.1768198261,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,0.421875,0.28125,0.21875,0.0625,0.015625,,,,,,,,,,,,,,,,,,,,,,,0.0006934179999973367,0.006244619999989709
planar15.edgelist,planar,t_spanner,0.2,64,177,146,0.8248587570621468,True,True,inf,inf,1.0,inf,inf,inf,1223190.1727562577,310221.151121709,0.0625,0.125,,0.34375,0.1875,0.109375,0.125,0.015625,0.015625,0.015625,0.140625,0.15625,0.25,0.125,0.09375,0.125,0.046875,0.046875,0.015625,,,,,,,,,0.265625,,0.34375,0.28125,0.078125,0.015625,0.015625,,,,,0.265625,0.34375,0.28125,0.078125,0.015625,0.015625,,,0.0030201369999929284,0.009589560999984315
planar16.edgelist,planar,original,0.2,71,195,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1295123.1734911462,1295123.1734911462,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,,,,,,,,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,,0.004925856999989264
planar16.edgelist,planar,kols,0.2,71,195,70,0.358974358974359,True,False,inf,inf,1.0,inf,inf,inf,1295123.1734911462,409381.9915330248,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,,,,,,,,0.5070422535211268,0.2112676056338028,,0.15492957746478872,0.04225352112676056,0.08450704225352113,,,,,,0.6619718309859155,0.056338028169014086,0.09859154929577464,0.056338028169014086,0.07042253521126761,0.056338028169014086,,,,0.00031821999999692707,0.003793879999989258
planar16.edgelist,planar,random,0.2,71,195,156,0.8,True,True,inf,inf,1.0,inf,inf,inf,1295123.1734911462,863020.6610123012,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,,,,,,,,0.1267605633802817,0.18309859154929578,,0.323943661971831,0.15492957746478872,0.16901408450704225,0.028169014084507043,0.014084507042253521,,,,0.2112676056338028,0.1267605633802817,0.19718309859154928,0.2535211267605634,0.15492957746478872,0.04225352112676056,0.014084507042253521,,,0.0002445550000231833,0.004415762000007817
planar16.edgelist,planar,k_neighbor,0.2,71,195,68,0.3487179487179487,True,False,inf,inf,0.8309859154929577,inf,inf,inf,1295123.1734911462,714065.4615562579,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,0.36619718309859156,0.43661971830985913,0.14084507042253522,0.04225352112676056,,0.014084507042253521,,,,,,,,,,,,,,,,,,,,,,0.0032912979999935033,0.004007208000018636
planar16.edgelist,planar,local_degree,0.2,71,195,61,0.3128205128205128,True,False,inf,inf,1.0,inf,inf,inf,1295123.1734911462,362342.4736112449,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,,,,,,,,0.5492957746478874,0.19718309859154928,,0.15492957746478872,0.04225352112676056,0.056338028169014086,,,,,,0.14084507042253522,0.8591549295774648,,,,,,,,0.0004278509999835478,0.003673044000009895
planar16.edgelist,planar,mst,0.2,71,195,70,0.358974358974359,True,True,inf,80.91399999999999,0.0,inf,inf,inf,1295123.1734911462,179760.292385554,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,0.36619718309859156,0.38028169014084506,0.16901408450704225,0.08450704225352113,,,,,,,,,,,,,,,,,,,,,,,,0.0008052530000099978,0.00748250000000894
planar16.edgelist,planar,t_spanner,0.2,71,195,174,0.8923076923076924,True,True,inf,inf,1.0,inf,inf,inf,1295123.1734911462,343672.664747627,0.09859154929577464,0.11267605633802817,,0.2535211267605634,0.19718309859154928,0.22535211267605634,0.056338028169014086,0.04225352112676056,0.014084507042253521,,0.14084507042253522,0.1267605633802817,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.1267605633802817,0.056338028169014086,,,,,,,,,,,0.09859154929577464,,0.5211267605633803,0.2112676056338028,0.16901408450704225,,,,,,,0.09859154929577464,0.5211267605633803,0.2112676056338028,0.16901408450704225,,,,,0.004127371999999241,0.012311409000005824
planar17.edgelist,planar,original,0.2,40,108,,1.0,True,True,inf,inf,1.0,inf,inf,inf,581894.9442266284,581894.9442266284,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,,,,,,,,0.025,0.075,,0.45,0.225,0.075,0.15,,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,,0.002613520000011249
planar17.edgelist,planar,kols,0.2,40,108,39,0.3611111111111111,True,False,inf,inf,1.0,inf,inf,inf,581894.9442266284,233257.33048291603,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,,,,,,,,0.15,0.75,,0.075,0.025,,,,,,,0.525,0.175,0.2,0.05,,0.05,,,,0.0002217319999999745,0.0019312700000000405
planar17.edgelist,planar,random,0.2,40,108,88,0.8148148148148148,True,True,inf,inf,1.0,inf,inf,inf,581894.9442266284,477075.509088964,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,,,,,,,,0.025,0.225,,0.425,0.2,0.1,0.025,,,,,0.175,0.2,0.2,0.25,0.075,0.075,,0.025,,0.00016039100000853068,0.0024980949999928725
planar17.edgelist,planar,k_neighbor,0.2,40,108,38,0.35185185185185186,True,False,inf,inf,0.308974358974359,inf,inf,inf,581894.9442266284,331535.187437209,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,0.45,0.35,0.1,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,0.0020260769999822514,0.002505835999983219
planar17.edgelist,planar,local_degree,0.2,40,108,35,0.32407407407407407,True,False,inf,inf,1.0,inf,inf,inf,581894.9442266284,236295.3172968741,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,,,,,,,,0.475,0.275,,0.2,0.025,,0.025,,,,,0.125,0.875,,,,,,,,0.0002369590000057542,0.0019122869999819159
planar17.edgelist,planar,mst,0.2,40,108,39,0.3611111111111111,True,True,inf,84.926,0.0,inf,inf,inf,581894.9442266284,98835.07824039704,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,0.3,0.525,0.1,0.075,,,,,,,,,,,,,,,,,,,,,,,,0.000434076999994204,0.002986147000001438
planar17.edgelist,planar,t_spanner,0.2,40,108,94,0.8703703703703703,True,True,inf,inf,1.0,inf,inf,inf,581894.9442266284,141298.8491539821,0.025,0.075,,0.45,0.225,0.075,0.15,,,,0.125,0.125,0.25,0.2,0.125,0.1,0.05,0.025,,,,,,,,,,0.15,,0.5,0.2,0.15,,,,,,,0.15,0.5,0.2,0.15,,,,,0.0022706130000074154,0.004352024000013444
planar18.edgelist,planar,original,0.2,68,193,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1051098.6245541566,1051098.6245541566,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,,,,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,,0.005467848000023423
planar18.edgelist,planar,kols,0.2,68,193,67,0.3471502590673575,True,False,inf,inf,1.0,inf,inf,inf,1051098.6245541566,281360.27025213605,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,,,,0.5882352941176471,0.1323529411764706,,0.10294117647058823,0.08823529411764706,0.058823529411764705,0.029411764705882353,,,,,0.6323529411764706,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.04411764705882353,,,,0.0003762540000025183,0.004041252999996914
planar18.edgelist,planar,random,0.2,68,193,154,0.7979274611398963,True,True,inf,inf,1.0,inf,inf,inf,1051098.6245541566,839079.476714498,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,,,,0.07352941176470588,0.25,,0.27941176470588236,0.22058823529411764,0.11764705882352941,0.029411764705882353,0.029411764705882353,,,,0.1323529411764706,0.23529411764705882,0.14705882352941177,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.014705882352941176,,,0.00024292899999522888,0.0047268189999840615
planar18.edgelist,planar,k_neighbor,0.2,68,193,60,0.31088082901554404,True,False,inf,inf,0.8178226514486392,inf,inf,inf,1051098.6245541566,421868.84153781715,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.4264705882352941,0.4117647058823529,0.1323529411764706,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,0.003488598999979331,0.004216330000019752
planar18.edgelist,planar,local_degree,0.2,68,193,61,0.3160621761658031,True,False,inf,inf,1.0,inf,inf,inf,1051098.6245541566,236590.40455645707,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,,,,0.5441176470588235,0.2647058823529412,,0.058823529411764705,0.07352941176470588,0.014705882352941176,0.029411764705882353,0.014705882352941176,,,,0.10294117647058823,0.8970588235294118,,,,,,,,0.00039787399998658657,0.0039049149999925703
planar18.edgelist,planar,mst,0.2,68,193,67,0.3471502590673575,True,True,inf,92.10099999999998,0.0,inf,inf,inf,1051098.6245541566,194319.56546696194,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.38235294117647056,0.36764705882352944,0.14705882352941177,0.10294117647058823,,,,,,,,,,,,,,,,,,,,,,,,0.0007283540000173616,0.00755820399999152
planar18.edgelist,planar,t_spanner,0.2,68,193,174,0.9015544041450777,True,True,inf,inf,1.0,inf,inf,inf,1051098.6245541566,334339.86258287187,0.058823529411764705,0.10294117647058823,,0.3088235294117647,0.23529411764705882,0.14705882352941177,0.07352941176470588,0.058823529411764705,0.014705882352941176,,0.10294117647058823,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.22058823529411764,0.10294117647058823,0.029411764705882353,0.014705882352941176,0.014705882352941176,,,,,,,,,0.14705882352941177,,0.3235294117647059,0.35294117647058826,0.17647058823529413,,,,,,,0.14705882352941177,0.3235294117647059,0.35294117647058826,0.17647058823529413,,,,,0.0033724479999932555,0.011858963000008771
planar19.edgelist,planar,original,0.2,29,74,,1.0,True,True,inf,inf,1.0,inf,inf,inf,415616.58025078627,415616.58025078627,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,,,,,,,,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,,0.001503133999989359
planar19.edgelist,planar,kols,0.2,29,74,28,0.3783783783783784,True,False,inf,inf,1.0,inf,inf,inf,415616.58025078627,224501.08186132702,0.06896551724137931,0.1724137931034483,,0.3103448275862069,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.034482758620689655,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.034482758620689655,,,,,,,,,,0.41379310344827586,0.3448275862068966,,0.13793103448275862,0.06896551724137931,0.034482758620689655,,,,,,0.6206896551724138,0.13793103448275862,0.034482758620689655,0.13793103448275862,,0.06896551724137931,,,,0.000131213000003072,0.001164278000004515
