graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_11,degree_distribution_original_in_12,degree_distribution_original_in_13,degree_distribution_original_in_14,degree_distribution_original_in_15,degree_distribution_original_in_16,degree_distribution_original_in_17,degree_distribution_original_in_18,degree_distribution_original_in_19,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_11,degree_distribution_original_out_12,degree_distribution_original_out_13,degree_distribution_original_out_14,degree_distribution_original_out_15,degree_distribution_original_out_16,degree_distribution_original_out_17,degree_distribution_original_out_18,degree_distribution_original_out_19,degree_distribution_original_out_2,degree_distribution_original_out_20,degree_distribution_original_out_21,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_11,degree_distribution_sparsified_in_12,degree_distribution_sparsified_in_13,degree_distribution_sparsified_in_14,degree_distribution_sparsified_in_15,degree_distribution_sparsified_in_16,degree_distribution_sparsified_in_17,degree_distribution_sparsified_in_18,degree_distribution_sparsified_in_19,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_11,degree_distribution_sparsified_out_12,degree_distribution_sparsified_out_13,degree_distribution_sparsified_out_14,degree_distribution_sparsified_out_15,degree_distribution_sparsified_out_16,degree_distribution_sparsified_out_17,degree_distribution_sparsified_out_18,degree_distribution_sparsified_out_19,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_20,degree_distribution_sparsified_out_21,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
directed29.edgelist,directed,original,0.2,30,77,,1.0,True,True,inf,inf,1.0,inf,inf,inf,533785.852275181,533785.852275181,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,,,,,,,,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,,0.0036601710000070398
directed29.edgelist,directed,kols,0.2,30,77,29,0.37662337662337664,True,True,inf,inf,1.0,inf,inf,inf,533785.852275181,167479.226617573,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,,,,,,,,0.3333333333333333,0.4666666666666667,,,,,,,,,,,0.13333333333333333,0.03333333333333333,0.03333333333333333,,,,,,0.3333333333333333,0.4666666666666667,,,,,,,,,,,0.1,,,0.1,,,,,,,0.0006488380000035932,0.002601648999998929
directed29.edgelist,directed,random,0.2,30,77,16,0.2077922077922078,True,False,inf,inf,1.0,inf,inf,inf,533785.852275181,222783.49414993002,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,,,,,,,,0.6333333333333333,0.26666666666666666,,,,,,,,,,,0.03333333333333333,0.06666666666666667,,,,,,,0.5666666666666667,0.3333333333333333,,,,,,,,,,,0.1,,,,,,,,,,9.818499999880714e-05,0.002896833999997739
directed29.edgelist,directed,k_neighbor,0.2,30,77,27,0.35064935064935066,True,False,inf,inf,0.34942528735632183,inf,inf,inf,533785.852275181,371967.6853979661,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,0.43333333333333335,0.4,0.1,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016625109999921506,0.0027238429999982827
directed29.edgelist,directed,local_degree,0.2,30,77,27,0.35064935064935066,True,False,inf,inf,1.0,inf,inf,inf,533785.852275181,382854.623640504,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,,,,,,,,0.6,0.2,,,,,,,,,,,0.1,0.03333333333333333,,0.03333333333333333,,0.03333333333333333,,,0.1,0.9,,,,,,,,,,,,,,,,,,,,,0.0002194779999911134,0.0023057500000049913
directed29.edgelist,directed,mst,0.2,30,77,29,0.37662337662337664,True,True,inf,71.435,0.0,inf,inf,inf,533785.852275181,246074.0456697491,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,0.5333333333333333,0.16666666666666666,0.2,0.03333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003354629999989811,0.0029317510000055336
directed29.edgelist,directed,t_spanner,0.2,30,77,72,0.935064935064935,True,True,inf,inf,1.0,inf,inf,inf,533785.852275181,293246.5910781231,0.06666666666666667,0.23333333333333334,,,,,,,,,,,0.16666666666666666,0.26666666666666666,0.2,0.03333333333333333,,0.03333333333333333,,,0.1,0.13333333333333333,,,,,,,,,,,0.3,,,0.2,0.16666666666666666,0.03333333333333333,0.06666666666666667,,,,,,,,,,,,0.3,,,,,,,,,,,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.1,,,,,,0.3,,,,,,,,,,,0.26666666666666666,,,0.26666666666666666,0.06666666666666667,0.1,,,,,0.0015731069999986858,0.004284413999997128
directed3.edgelist,directed,original,0.2,74,542,,1.0,True,True,inf,inf,1.0,inf,inf,inf,24661790.722958352,24661790.722958352,,,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.013513513513513514,,0.013513513513513514,,,,,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.16216216216216217,0.10810810810810811,0.17567567567567569,0.1891891891891892,0.05405405405405406,,,0.08108108108108109,0.0945945945945946,0.04054054054054054,0.02702702702702703,,,,,,,0.02702702702702703,,,0.04054054054054054,0.05405405405405406,0.14864864864864866,0.12162162162162163,0.20270270270270271,0.10810810810810811,0.05405405405405406,,,,,,,,,,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.013513513513513514,,0.013513513513513514,,,,,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.16216216216216217,0.10810810810810811,0.17567567567567569,0.1891891891891892,0.05405405405405406,,,0.08108108108108109,0.0945945945945946,0.04054054054054054,0.02702702702702703,,,,,,,0.02702702702702703,,,0.04054054054054054,0.05405405405405406,0.14864864864864866,0.12162162162162163,0.20270270270270271,0.10810810810810811,0.05405405405405406,,0.049208238999995046
directed3.edgelist,directed,kols,0.2,74,542,108,0.1992619926199262,True,True,inf,inf,1.0,inf,inf,inf,24661790.722958352,3119063.994723681,,,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.013513513513513514,,0.013513513513513514,,,,,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.16216216216216217,0.10810810810810811,0.17567567567567569,0.1891891891891892,0.05405405405405406,,,0.08108108108108109,0.0945945945945946,0.04054054054054054,0.02702702702702703,,,,,,,0.02702702702702703,,,0.04054054054054054,0.05405405405405406,0.14864864864864866,0.12162162162162163,0.20270270270270271,0.10810810810810811,0.05405405405405406,,,,,,,,0.17567567567567569,0.33783783783783783,,,,,,,,,,,0.3783783783783784,0.06756756756756757,0.04054054054054054,,,,,,0.3108108108108108,0.35135135135135137,,,,,,,,,,,0.20270270270270271,,,0.06756756756756757,,,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.002839015000006384,0.027084471000009103
directed3.edgelist,directed,random,0.2,74,542,121,0.22324723247232472,True,False,inf,inf,1.0,inf,inf,inf,24661790.722958352,5603787.447885513,,,0.08108108108108109,0.04054054054054054,0.05405405405405406,0.013513513513513514,,0.013513513513513514,,,,,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.16216216216216217,0.10810810810810811,0.17567567567567569,0.1891891891891892,0.05405405405405406,,,0.08108108108108109,0.0945945945945946,0.04054054054054054,0.02702702702702703,,,,,,,0.02702702702702703,,,0.04054054054054054,0.05405405405405406,0.14864864864864866,0.12162162162162163,0.20270270270270271,0.10810810810810811,0.05405405405405406,,,,,,,,0.16216216216216217,0.33783783783783783,,,,,,,,,,,0.2972972972972973,0.13513513513513514,0.05405405405405406,,0.013513513513513514,,,,0.13513513513513514,0.2972972972972973,,,,,,,,,,,0.3918918918918919,,,0.14864864864864866,0.02702702702702703,,,,,,0.00036004799999034276,0.03192358800001216
