graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_11,degree_distribution_original_in_12,degree_distribution_original_in_13,degree_distribution_original_in_14,degree_distribution_original_in_15,degree_distribution_original_in_16,degree_distribution_original_in_17,degree_distribution_original_in_18,degree_distribution_original_in_19,degree_distribution_original_in_2,degree_distribution_original_in_20,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_11,degree_distribution_original_out_12,degree_distribution_original_out_13,degree_distribution_original_out_14,degree_distribution_original_out_15,degree_distribution_original_out_16,degree_distribution_original_out_17,degree_distribution_original_out_18,degree_distribution_original_out_19,degree_distribution_original_out_2,degree_distribution_original_out_20,degree_distribution_original_out_22,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_10,degree_distribution_sparsified_11,degree_distribution_sparsified_12,degree_distribution_sparsified_13,degree_distribution_sparsified_14,degree_distribution_sparsified_15,degree_distribution_sparsified_16,degree_distribution_sparsified_17,degree_distribution_sparsified_18,degree_distribution_sparsified_19,degree_distribution_sparsified_2,degree_distribution_sparsified_20,degree_distribution_sparsified_21,degree_distribution_sparsified_23,degree_distribution_sparsified_25,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_8,degree_distribution_sparsified_9,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_11,degree_distribution_sparsified_in_12,degree_distribution_sparsified_in_13,degree_distribution_sparsified_in_14,degree_distribution_sparsified_in_15,degree_distribution_sparsified_in_16,degree_distribution_sparsified_in_17,degree_distribution_sparsified_in_18,degree_distribution_sparsified_in_19,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_20,degree_distribution_sparsified_in_21,degree_distribution_sparsified_in_22,degree_distribution_sparsified_in_23,degree_distribution_sparsified_in_24,degree_distribution_sparsified_in_25,degree_distribution_sparsified_in_27,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_11,degree_distribution_sparsified_out_12,degree_distribution_sparsified_out_13,degree_distribution_sparsified_out_14,degree_distribution_sparsified_out_15,degree_distribution_sparsified_out_16,degree_distribution_sparsified_out_17,degree_distribution_sparsified_out_18,degree_distribution_sparsified_out_19,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_20,degree_distribution_sparsified_out_21,degree_distribution_sparsified_out_22,degree_distribution_sparsified_out_23,degree_distribution_sparsified_out_24,degree_distribution_sparsified_out_25,degree_distribution_sparsified_out_27,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
unweighted26.edgelist,unweighted,original,0.2,21,41,,1.0,True,True,inf,inf,1.0,inf,inf,inf,201.0,201.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,,,,,,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,,,,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,,0.0017453140000043277
unweighted26.edgelist,unweighted,kols,0.2,21,41,20,0.4878048780487805,True,True,inf,inf,1.0,inf,inf,inf,201.0,117.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19047619047619047,0.7619047619047619,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,0.5238095238095238,0.23809523809523808,,,,,,,,,,,0.09523809523809523,,,,,,,,0.09523809523809523,,0.047619047619047616,,,,,0.0003739309999843954,0.0010541009999940343
unweighted26.edgelist,unweighted,random,0.2,21,41,9,0.21951219512195122,True,False,inf,inf,1.0,inf,inf,inf,201.0,54.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.23809523809523808,,,,,,,,,,,0.09523809523809523,,,,,,,,,,,,,,,5.880200001229241e-05,0.0012719559999823105
unweighted26.edgelist,unweighted,k_neighbor,0.2,21,41,18,0.43902439024390244,True,False,inf,inf,0.6952380952380952,inf,inf,inf,201.0,130.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,0.42857142857142855,,,,,,,,,,,0.42857142857142855,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010764339999980166,0.0009611350000113816
unweighted26.edgelist,unweighted,local_degree,0.2,21,41,17,0.4146341463414634,True,False,inf,inf,1.0,inf,inf,inf,201.0,73.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.2857142857142857,,,,,,,,,,,0.09523809523809523,,,,,,,,0.047619047619047616,0.047619047619047616,,,,,,0.19047619047619047,0.8095238095238095,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013245200000255863,0.0008654340000191496
unweighted26.edgelist,unweighted,mst,0.2,21,41,20,0.4878048780487805,True,True,inf,5.0,0.0,inf,inf,inf,201.0,117.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,0.6666666666666666,,,,,,,,,,,0.047619047619047616,,,,,0.09523809523809523,0.14285714285714285,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002247170000089227,0.0011746909999885702
unweighted26.edgelist,unweighted,t_spanner,0.2,21,41,60,1.4634146341463414,True,True,inf,inf,1.0,inf,inf,inf,201.0,163.0,,0.42857142857142855,,,,,,,,,,,0.38095238095238093,,0.09523809523809523,0.047619047619047616,,0.047619047619047616,,,,0.19047619047619047,0.23809523809523808,,,,,,,,,,,0.19047619047619047,,,0.23809523809523808,0.09523809523809523,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,0.38095238095238093,,,,,,,,0.23809523809523808,0.09523809523809523,,0.14285714285714285,,,,,0.14285714285714285,,,,,,,,,,,0.38095238095238093,,,,,,,,0.23809523809523808,0.09523809523809523,,0.14285714285714285,,,,0.0007447639999895728,0.0016673859999798424
unweighted27.edgelist,unweighted,original,0.2,31,96,,1.0,True,True,inf,inf,1.0,inf,inf,inf,950.0,950.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,,,,,,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,,,,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,,0.004594464999996717
unweighted27.edgelist,unweighted,kols,0.2,31,96,30,0.3125,True,True,inf,inf,1.0,inf,inf,inf,950.0,339.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,0.45161290322580644,0.25806451612903225,,,,,,,,,,,0.16129032258064516,,,,,,,,0.12903225806451613,,,,,,,0.25806451612903225,0.6129032258064516,,,,,,,,,,,0.06451612903225806,,,,,,,,0.03225806451612903,0.03225806451612903,,,,,,0.0007505650000041442,0.0027832950000004075
unweighted27.edgelist,unweighted,random,0.2,31,96,22,0.22916666666666666,True,False,inf,inf,1.0,inf,inf,inf,950.0,302.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,0.5483870967741935,0.22580645161290322,,,,,,,,,,,0.1935483870967742,,,,,,,,0.03225806451612903,,,,,,,0.3870967741935484,0.5483870967741935,,,,,,,,,,,0.03225806451612903,,,,,,,,0.03225806451612903,,,,,,,7.992199999762306e-05,0.002543630000019448
unweighted27.edgelist,unweighted,k_neighbor,0.2,31,96,27,0.28125,True,False,inf,inf,0.5591397849462365,inf,inf,inf,950.0,295.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,0.5161290322580645,,,,,,,,,,,0.2903225806451613,,,,,0.12903225806451613,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001722651000022779,0.0031364559999929043
unweighted27.edgelist,unweighted,local_degree,0.2,31,96,31,0.3229166666666667,True,True,inf,inf,1.0,inf,inf,inf,950.0,430.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,0.6129032258064516,0.16129032258064516,,,,,,,,,,,0.06451612903225806,,,,,,,,0.06451612903225806,0.03225806451612903,0.03225806451612903,,0.03225806451612903,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022321400001601432,0.002742538000006789
unweighted27.edgelist,unweighted,mst,0.2,31,96,30,0.3125,True,True,inf,9.0,0.0,inf,inf,inf,950.0,339.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,0.6129032258064516,,,,,,,,,,,0.0967741935483871,,,,,0.1935483870967742,0.03225806451612903,,0.03225806451612903,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003615170000159651,0.0035063280000144914
unweighted27.edgelist,unweighted,t_spanner,0.2,31,96,146,1.5208333333333333,True,True,inf,inf,1.0,inf,inf,inf,950.0,832.0,0.03225806451612903,0.12903225806451613,,,,,,,,,,,0.22580645161290322,,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.06451612903225806,,,,0.0967741935483871,,,,,,,,,,,0.22580645161290322,,,0.3548387096774194,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06451612903225806,,,,,,,,0.16129032258064516,0.25806451612903225,0.22580645161290322,0.16129032258064516,0.06451612903225806,0.06451612903225806,,,,,,,,,,,,,,0.06451612903225806,,,,,,,,0.16129032258064516,0.25806451612903225,0.22580645161290322,0.16129032258064516,0.06451612903225806,0.06451612903225806,,0.002896880999998075,0.004874325999992379
unweighted28.edgelist,unweighted,original,0.2,97,949,,1.0,True,True,inf,inf,1.0,inf,inf,inf,28042.0,28042.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,,,,,,,,,,,,,,,,,,,,,,,,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,,0.08440734200001998
unweighted28.edgelist,unweighted,kols,0.2,97,949,189,0.19915700737618547,True,True,inf,inf,1.0,inf,inf,inf,28042.0,7622.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,,,,,,,,,,,,,,,,,,,,,,,,0.12371134020618557,0.4536082474226804,0.010309278350515464,0.010309278350515464,,,0.010309278350515464,,,,,,0.20618556701030927,,,,,,,,0.09278350515463918,0.041237113402061855,0.030927835051546393,0.020618556701030927,,,,0.36082474226804123,0.44329896907216493,0.020618556701030927,0.010309278350515464,0.010309278350515464,0.010309278350515464,,0.010309278350515464,,,,,0.030927835051546393,,,,,,,,0.020618556701030927,,,,0.030927835051546393,0.030927835051546393,0.020618556701030927,0.004058796999999004,0.05386814100000947
unweighted28.edgelist,unweighted,random,0.2,97,949,207,0.21812434141201265,True,False,inf,inf,1.0,inf,inf,inf,28042.0,6324.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,,,,,,,,,,,,,,,,,,,,,,,,0.08247422680412371,0.28865979381443296,,,,,,,,,,,0.29896907216494845,,,,,,,,0.16494845360824742,0.09278350515463918,0.061855670103092786,,0.010309278350515464,,,0.07216494845360824,0.27835051546391754,,,,,,,,,,,0.30927835051546393,,,,,,,,0.1958762886597938,0.08247422680412371,0.05154639175257732,0.010309278350515464,,,,0.0005334429999948043,0.05667193499999712
unweighted28.edgelist,unweighted,k_neighbor,0.2,97,949,91,0.0958904109589041,True,False,inf,inf,0.7201460481099656,inf,inf,inf,28042.0,2603.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,0.3917525773195876,,,,,,,,,,,0.4020618556701031,,,,,0.15463917525773196,0.041237113402061855,0.010309278350515464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006200393000000304,0.04710443700000155
unweighted28.edgelist,unweighted,local_degree,0.2,97,949,97,0.10221285563751317,True,True,inf,inf,1.0,inf,inf,inf,28042.0,7081.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,,,,,,,,,,,,,,,,,,,,,,,,0.8041237113402062,0.041237113402061855,,0.010309278350515464,,,0.020618556701030927,,,,,,0.05154639175257732,,,,,,,,0.020618556701030927,,,0.010309278350515464,0.010309278350515464,0.020618556701030927,0.010309278350515464,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010424600000078499,0.045980963000005204
unweighted28.edgelist,unweighted,mst,0.2,97,949,96,0.101159114857745,True,True,inf,9.0,0.0,inf,inf,inf,28042.0,4727.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,0.7835051546391752,0.010309278350515464,,0.010309278350515464,,,0.010309278350515464,,,,0.010309278350515464,0.061855670103092786,,,,,0.05154639175257732,0.020618556701030927,0.020618556701030927,,0.010309278350515464,0.010309278350515464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002735735000015893,0.0533656659999906
unweighted28.edgelist,unweighted,t_spanner,0.2,97,949,1030,1.0853530031612224,True,True,inf,inf,1.0,inf,inf,inf,28042.0,17397.0,,,0.15463917525773196,0.10309278350515463,0.10309278350515463,0.041237113402061855,0.09278350515463918,0.010309278350515464,0.010309278350515464,0.010309278350515464,,,,,,0.010309278350515464,0.05154639175257732,0.07216494845360824,0.061855670103092786,0.13402061855670103,0.14432989690721648,,,0.13402061855670103,0.09278350515463918,0.14432989690721648,0.08247422680412371,0.030927835051546393,0.030927835051546393,0.020618556701030927,,,,,,,0.010309278350515464,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.1134020618556701,0.10309278350515463,0.14432989690721648,,,,,,,,,,,,,,,,,,,,,,,,,,0.12371134020618557,0.1134020618556701,0.1134020618556701,0.061855670103092786,0.010309278350515464,0.030927835051546393,0.041237113402061855,0.030927835051546393,,0.020618556701030927,,,0.020618556701030927,,,,,,,,0.020618556701030927,0.041237113402061855,0.12371134020618557,0.09278350515463918,0.15463917525773196,,,0.12371134020618557,0.1134020618556701,0.1134020618556701,0.061855670103092786,0.010309278350515464,0.030927835051546393,0.041237113402061855,0.030927835051546393,,0.020618556701030927,,,0.020618556701030927,,,,,,,,0.020618556701030927,0.041237113402061855,0.12371134020618557,0.09278350515463918,0.15463917525773196,0.10969538099999454,0.1554122530000086
unweighted29.edgelist,unweighted,original,0.2,66,420,,1.0,True,True,inf,inf,1.0,inf,inf,inf,9865.0,9865.0,,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.015151515151515152,,,,,,,,0.015151515151515152,,0.045454545454545456,0.10606060606060606,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.12121212121212122,0.07575757575757576,,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,,,,,,,,0.030303030303030304,,,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.07575757575757576,0.07575757575757576,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.015151515151515152,,,,,,,,0.015151515151515152,,,,,,,,0.045454545454545456,0.10606060606060606,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.12121212121212122,0.07575757575757576,,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,,,,,,,,0.030303030303030304,,,,,,,,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.07575757575757576,0.07575757575757576,,0.02824712799997542
unweighted29.edgelist,unweighted,kols,0.2,66,420,84,0.2,True,True,inf,inf,1.0,inf,inf,inf,9865.0,1432.0,,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.015151515151515152,,,,,,,,0.015151515151515152,,0.045454545454545456,0.10606060606060606,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.12121212121212122,0.07575757575757576,,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,,,,,,,,0.030303030303030304,,,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.07575757575757576,0.07575757575757576,,,,,,,,,,,,,,,,,,,,,,,,0.2878787878787879,0.45454545454545453,,,,,,,,,,,0.10606060606060606,,,,,,,,0.06060606060606061,0.045454545454545456,0.030303030303030304,0.015151515151515152,,,,0.45454545454545453,0.3939393939393939,0.015151515151515152,,,,,,,,,,0.045454545454545456,,,,,,,,,,0.030303030303030304,0.015151515151515152,,0.015151515151515152,0.030303030303030304,0.002146516000010479,0.01656875300000138
unweighted29.edgelist,unweighted,random,0.2,66,420,98,0.23333333333333334,True,False,inf,inf,1.0,inf,inf,inf,9865.0,2137.0,,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.015151515151515152,,,,,,,,0.015151515151515152,,0.045454545454545456,0.10606060606060606,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.12121212121212122,0.07575757575757576,,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,,,,,,,,0.030303030303030304,,,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.07575757575757576,0.07575757575757576,,,,,,,,,,,,,,,,,,,,,,,,0.22727272727272727,0.2878787878787879,,,,,,,,,,,0.3181818181818182,,,,,,,,0.13636363636363635,0.015151515151515152,,0.015151515151515152,,,,0.13636363636363635,0.3787878787878788,,,,,,,,,,,0.36363636363636365,,,,,,,,0.10606060606060606,0.015151515151515152,,,,,,0.000284390000018675,0.01790919800001234
unweighted29.edgelist,unweighted,k_neighbor,0.2,66,420,62,0.14761904761904762,True,False,inf,inf,0.7981351981351982,inf,inf,inf,9865.0,1227.0,,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.015151515151515152,,,,,,,,0.015151515151515152,,0.045454545454545456,0.10606060606060606,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.12121212121212122,0.07575757575757576,,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,,,,,,,,0.030303030303030304,,,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.07575757575757576,0.07575757575757576,0.4696969696969697,,,,,,,,,,,0.25757575757575757,,,,,0.19696969696969696,0.07575757575757576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038710809999997764,0.016154605999986416
unweighted29.edgelist,unweighted,local_degree,0.2,66,420,66,0.15714285714285714,True,True,inf,inf,1.0,inf,inf,inf,9865.0,2736.0,,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.015151515151515152,,,,,,,,0.015151515151515152,,0.045454545454545456,0.10606060606060606,0.22727272727272727,0.09090909090909091,0.18181818181818182,0.12121212121212122,0.07575757575757576,,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,,,,,,,,0.030303030303030304,,,0.045454545454545456,0.09090909090909091,0.21212121212121213,0.10606060606060606,0.24242424242424243,0.07575757575757576,0.07575757575757576,,,,,,,,,,,,,,,,,,,,,,,,0.7121212121212122,0.10606060606060606,,0.015151515151515152,,,,,,,,,0.015151515151515152,,,,,,,,0.06060606060606061,0.045454545454545456,,,0.030303030303030304,0.015151515151515152,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006978449999905934,0.01589053500001114
