graph_family,method,rho,n,m_og,m_sparse,edges_ratio,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,sparsify_time,metric_time
unweighted,k_neighbor,0.2,9.2,12.2,7.4,0.6657142857142857,inf,inf,0.35603174603174603,inf,inf,inf,19.4,11.8,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,0.52,0.3488888888888889,0.21851851851851853,,,,,,,,,,,,,,,0.0006152938000468,0.00118558499998464
unweighted,kols,0.2,9.2,12.2,8.2,0.7442857142857143,inf,inf,1.0,inf,inf,inf,19.4,12.8,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,,,,,,0.1738888888888889,0.7616666666666666,0.1611111111111111,,,,0.2761111111111111,0.5994444444444444,0.13703703703703704,0.10555555555555556,,,0.0003195984000285,0.0011238141999910401
unweighted,local_degree,0.2,9.2,12.2,7.8,0.7185714285714285,inf,inf,1.0,inf,inf,inf,19.4,7.2,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,,,,,,0.3183333333333333,0.5327777777777778,0.1611111111111111,0.1,,,0.18680555555555556,0.8505555555555556,,,,,0.00020360420007814,0.00132584179996224
unweighted,mst,0.2,9.2,12.2,8.2,0.7442857142857143,inf,5.8,0.0,inf,inf,inf,19.4,13.6,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,0.43,0.4211111111111111,0.13333333333333333,0.1111111111111111,0.1,,,,,,,,,,,,,0.00033556880007373996,0.0014757082000414398
unweighted,original,0.2,9.2,12.2,,1.0,inf,inf,1.0,inf,inf,inf,19.4,19.4,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,,,,,,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,,,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,,,0.0013346435999664799
unweighted,random,0.2,9.2,12.2,10.8,0.9014285714285715,inf,inf,1.0,inf,inf,inf,19.4,14.2,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,,,,,,0.16180555555555556,0.6194444444444445,0.2638888888888889,0.2,,,0.19166666666666665,0.5572222222222222,0.2814814814814815,0.15555555555555556,0.1,,0.00013658319994642,0.02870652060000788
unweighted,t_spanner,0.2,9.2,12.2,20.4,1.7542857142857144,inf,inf,1.0,inf,inf,inf,19.4,15.4,0.11203703703703705,0.5972222222222222,0.36944444444444446,0.2,0.18680555555555556,0.66875,0.24166666666666667,0.25555555555555554,0.1,,,,,,,0.2188888888888889,0.4655555555555556,0.29166666666666663,0.15555555555555556,0.1,,0.2188888888888889,0.4655555555555556,0.29166666666666663,0.15555555555555556,0.1,0.00103449060002272,0.00153204999996882
