graph_family,method,rho,n,m_og,m_sparse,edges_ratio,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_1,degree_distribution_original_10,degree_distribution_original_11,degree_distribution_original_12,degree_distribution_original_13,degree_distribution_original_14,degree_distribution_original_15,degree_distribution_original_16,degree_distribution_original_17,degree_distribution_original_18,degree_distribution_original_19,degree_distribution_original_2,degree_distribution_original_20,degree_distribution_original_3,degree_distribution_original_4,degree_distribution_original_5,degree_distribution_original_6,degree_distribution_original_7,degree_distribution_original_8,degree_distribution_original_9,degree_distribution_sparsified_0,degree_distribution_sparsified_1,degree_distribution_sparsified_10,degree_distribution_sparsified_11,degree_distribution_sparsified_12,degree_distribution_sparsified_13,degree_distribution_sparsified_14,degree_distribution_sparsified_15,degree_distribution_sparsified_16,degree_distribution_sparsified_17,degree_distribution_sparsified_18,degree_distribution_sparsified_19,degree_distribution_sparsified_2,degree_distribution_sparsified_20,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_8,degree_distribution_sparsified_9,sparsify_time,metric_time
undirected,k_neighbor,0.2,68.48,249.97,62.18,0.29234739155511014,38.77855,inf,0.7183565920146036,6.642192711014498,321.70636283928667,301.4396754929432,4895452.539092357,1568750.3098325669,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.4564819751360661,,,,,,,,,,,0.3481185603971037,,0.14668626590674275,0.044035407792962646,0.01819264358413618,0.014809937326258956,0.010752688172043,,,0.004407051910000012,0.021914397959998784
undirected,kols,0.2,68.48,249.97,67.48,0.3236737892440722,38.77855,63.772670000000005,0.0,1.5344269168336817,0.44417290119475944,6.331373139804478,4895452.539092357,427866.94334168686,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.4185192708416735,,,,,,,,,,,0.31431142473084933,,0.1791166832593806,0.06489708687575575,0.026743739491814852,0.020531513923451494,0.0146422955974842,0.01225058685446005,,0.001957981250000337,0.02909222337999973
undirected,local_degree,0.2,68.48,249.97,66.48,0.3178605122828336,38.77855,inf,0.3448481171512588,3.442589422947259,73.21953485914486,199.25317096229497,4895452.539092357,2371804.956102487,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.7178251457608193,0.016307611681835775,0.014190856745222384,0.015023210048814566,0.014535034675554982,0.012547314682354215,0.01173046511659553,0.012194757766791057,0.01141257176007415,0.0113047652422775,0.0108713037819208,0.10966933746918762,0.0111111111111111,0.05238169462173193,0.03758317477437645,0.028174545149719954,0.02452693615782754,0.01854005122770282,0.018887757396659884,0.01533837563118912,0.000912763019999491,0.025109147169997875
undirected,mst,0.2,68.48,249.97,67.48,0.3236737892440722,38.77855,63.772670000000005,0.0,1.5344269168336817,0.44417290119475944,6.331373139804478,4895452.539092357,427866.94334168686,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.4185192708416735,,,,,,,,,,,0.31431142473084933,,0.1791166832593806,0.06489708687575575,0.026743739491814852,0.020531513923451494,0.0146422955974842,0.01225058685446005,,0.000755665330001654,0.028437166830000204
undirected,original,0.2,68.48,249.97,,1.0,38.77855,38.77855,0.0,1.0,0.0,1.0,4895452.539092357,4895452.539092357,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.038046377499999784
undirected,random,0.2,68.48,249.97,57.73,0.2288679434992298,38.77855,inf,0.6066059805072952,4.665369312848127,123.84403479131834,233.33120631660844,4895452.539092357,1159601.847414438,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,0.211219398594892,0.3262869526191284,,,,,,,,,,,0.2560252648440296,,0.14324044908610914,0.0703313215533492,0.025524008729771508,0.01362846785844574,0.011188517371856825,0.0101010101010101,,0.0002826065399997451,0.024379954760000495
undirected,t_spanner,0.2,68.48,249.97,96.36,0.4487337991643039,38.77855,42.77986,0.0,1.0680247102573655,0.019960250173419417,1.9614147666341708,4895452.539092357,787333.307850131,0.05530393923185596,0.08663645710782335,0.06854674603890779,0.053193869784181794,0.037585083861244054,0.02577965781882683,0.019627386607130457,0.017018307083075557,0.01442089683682978,0.01114907535171672,0.0108713037819208,0.07265327929999559,0.0111111111111111,0.09664938402367568,0.11025145412620199,0.10787033348436087,0.12620815301127986,0.12698792190680383,0.11843401435525445,0.10118563169602099,,0.157820649548975,,,,,,,,,,,0.29886351824910024,,0.2838556882754481,0.16412710293296293,0.07106131278774351,0.030012769477575852,0.016701179887992343,0.01267879389165114,0.0104166666666666,0.013226098580001294,0.030486160169999953
