graph_family,method,rho,n,m_og,m_sparse,edges_ratio,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_1,degree_distribution_original_2,degree_distribution_original_3,degree_distribution_original_4,degree_distribution_original_5,degree_distribution_original_6,degree_distribution_sparsified_0,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,sparsify_time,metric_time
undirected,k_neighbor,0.2,12.9,14.5,10.0,0.7217063623007361,67.961,inf,0.5837606837606837,2.313637562805624,109.6437762077122,31.43907834952975,46687.030952095796,40396.5354172643,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.5569444444444445,0.40847024969831985,0.15733082706766915,0.125,,,0.00058333499982832,0.00054039410015315
undirected,kols,0.2,12.9,14.5,11.9,0.857786551017041,67.961,71.4383,0.0,1.0411338602920968,0.01873964037118941,1.442122443695132,46687.030952095796,37220.6533575407,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.4056829573934837,0.4579307063956187,0.17851805439524737,0.0625,0.0763157894736842,,0.00024916199990907,0.00068737669998876
undirected,local_degree,0.2,12.9,14.5,11.3,0.8184290663963985,67.961,inf,0.20258852258852258,1.3410853405126828,12.625146895797123,19.13515739546178,46687.030952095796,38651.1890099107,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.5055701754385964,0.36251508400631205,0.14350343451220643,0.125,0.07171052631578946,0.05,0.00011713469984893763,0.0006304773000919801
undirected,mst,0.2,12.9,14.5,11.9,0.857786551017041,67.961,71.4383,0.0,1.0411338602920968,0.01873964037118941,1.442122443695132,46687.030952095796,37220.6533575407,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.4056829573934837,0.4579307063956187,0.17851805439524737,0.0625,0.0763157894736842,,9.081059997695967e-05,0.00068842339996986
undirected,original,0.2,12.9,14.5,,1.0,67.961,67.961,0.0,1.0,0.0,1.0,46687.030952095796,46687.030952095796,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.0007850286000575
undirected,random,0.2,12.9,14.5,3.0,0.19777714270001018,67.961,inf,0.9542277167277167,3.882005391757835,566.6735430706118,27.046095132464,46687.030952095796,13337.3169098868,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,0.6036769005847953,0.36240392648287384,0.06783834586466164,,,,,5.0908699722636415e-05,0.00046908330004948994
undirected,t_spanner,0.2,12.9,14.5,12.2,0.8694450075030838,67.961,70.2467,0.0,1.0205887693750866,0.006748179855330711,1.2602816459816155,46687.030952095796,38695.973948884595,0.29554441659704817,0.44945279866332494,0.23472613826232247,0.1381578947368421,0.0912828947368421,0.05,,0.3906829573934837,0.4620973730622853,0.18407360995080294,0.125,0.0763157894736842,,0.00018378980003029793,0.00068300719985922
