graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_11,degree_distribution_original_in_12,degree_distribution_original_in_13,degree_distribution_original_in_14,degree_distribution_original_in_15,degree_distribution_original_in_16,degree_distribution_original_in_17,degree_distribution_original_in_18,degree_distribution_original_in_2,degree_distribution_original_in_20,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_11,degree_distribution_original_out_12,degree_distribution_original_out_13,degree_distribution_original_out_14,degree_distribution_original_out_15,degree_distribution_original_out_16,degree_distribution_original_out_17,degree_distribution_original_out_18,degree_distribution_original_out_19,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_11,degree_distribution_sparsified_in_12,degree_distribution_sparsified_in_13,degree_distribution_sparsified_in_14,degree_distribution_sparsified_in_15,degree_distribution_sparsified_in_16,degree_distribution_sparsified_in_17,degree_distribution_sparsified_in_18,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_20,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_11,degree_distribution_sparsified_out_12,degree_distribution_sparsified_out_13,degree_distribution_sparsified_out_14,degree_distribution_sparsified_out_15,degree_distribution_sparsified_out_16,degree_distribution_sparsified_out_17,degree_distribution_sparsified_out_18,degree_distribution_sparsified_out_19,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
directed19.edgelist,directed,random,0.2,67,428,343,0.8014018691588785,True,True,inf,inf,1.0,inf,inf,inf,9576127.329672463,8323088.617638757,,,0.08955223880597014,0.029850746268656716,0.014925373134328358,,,,,,,0.04477611940298507,,0.07462686567164178,0.1044776119402985,0.1791044776119403,0.14925373134328357,0.13432835820895522,0.08955223880597014,0.08955223880597014,,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.014925373134328358,,,,,,,,0.014925373134328358,0.04477611940298507,0.11940298507462686,0.16417910447761194,0.14925373134328357,0.208955223880597,0.1044776119402985,0.11940298507462686,,,,,,,,,0.014925373134328358,0.014925373134328358,0.014925373134328358,,,,,,,,0.11940298507462686,,0.13432835820895522,0.16417910447761194,0.16417910447761194,0.14925373134328357,0.08955223880597014,0.05970149253731343,0.07462686567164178,,0.014925373134328358,0.014925373134328358,,,,,,,,,,0.05970149253731343,0.13432835820895522,0.1791044776119403,0.2537313432835821,0.1044776119402985,0.13432835820895522,0.05970149253731343,0.04477611940298507,0.0004840379988308996,0.030150242000672733
directed19.edgelist,directed,k_neighbor,0.2,67,428,61,0.1425233644859813,True,False,inf,inf,0.8480325644504749,inf,inf,inf,9576127.329672463,1637846.596171803,,,0.08955223880597014,0.029850746268656716,0.014925373134328358,,,,,,,0.04477611940298507,,0.07462686567164178,0.1044776119402985,0.1791044776119403,0.14925373134328357,0.13432835820895522,0.08955223880597014,0.08955223880597014,,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.014925373134328358,,,,,,,,0.014925373134328358,0.04477611940298507,0.11940298507462686,0.16417910447761194,0.14925373134328357,0.208955223880597,0.1044776119402985,0.11940298507462686,0.44776119402985076,0.373134328358209,0.1044776119402985,0.05970149253731343,0.014925373134328358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013609020006697392,0.01798375699945609
directed19.edgelist,directed,local_degree,0.2,67,428,67,0.15654205607476634,True,True,inf,inf,1.0,inf,inf,inf,9576127.329672463,2139180.2320981734,,,0.08955223880597014,0.029850746268656716,0.014925373134328358,,,,,,,0.04477611940298507,,0.07462686567164178,0.1044776119402985,0.1791044776119403,0.14925373134328357,0.13432835820895522,0.08955223880597014,0.08955223880597014,,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.014925373134328358,,,,,,,,0.014925373134328358,0.04477611940298507,0.11940298507462686,0.16417910447761194,0.14925373134328357,0.208955223880597,0.1044776119402985,0.11940298507462686,,,,,,,,0.7313432835820896,0.07462686567164178,,,0.014925373134328358,,,,,,,0.029850746268656716,,0.05970149253731343,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.029850746268656716,,,,1.0,,,,,,,,,,,,,,,,,,,0.0006339410010696156,0.017772900000636582
directed19.edgelist,directed,mst,0.2,67,428,66,0.1542056074766355,True,True,inf,31.566000000000003,0.0,inf,inf,inf,9576127.329672463,501646.719878681,,,0.08955223880597014,0.029850746268656716,0.014925373134328358,,,,,,,0.04477611940298507,,0.07462686567164178,0.1044776119402985,0.1791044776119403,0.14925373134328357,0.13432835820895522,0.08955223880597014,0.08955223880597014,,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.014925373134328358,,,,,,,,0.014925373134328358,0.04477611940298507,0.11940298507462686,0.16417910447761194,0.14925373134328357,0.208955223880597,0.1044776119402985,0.11940298507462686,0.417910447761194,0.29850746268656714,0.1791044776119403,0.1044776119402985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001270197999474476,0.021247515000140993
directed19.edgelist,directed,t_spanner,0.2,67,428,192,0.4485981308411215,True,True,inf,inf,1.0,inf,inf,inf,9576127.329672463,744652.2162167644,,,0.08955223880597014,0.029850746268656716,0.014925373134328358,,,,,,,0.04477611940298507,,0.07462686567164178,0.1044776119402985,0.1791044776119403,0.14925373134328357,0.13432835820895522,0.08955223880597014,0.08955223880597014,,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.014925373134328358,,,,,,,,0.014925373134328358,0.04477611940298507,0.11940298507462686,0.16417910447761194,0.14925373134328357,0.208955223880597,0.1044776119402985,0.11940298507462686,,,,,,,,,0.13432835820895522,,,,,,,,,,0.34328358208955223,,0.22388059701492538,0.16417910447761194,0.08955223880597014,0.04477611940298507,,,,,0.13432835820895522,,,,,,,,,,,0.34328358208955223,0.22388059701492538,0.16417910447761194,0.08955223880597014,0.04477611940298507,,,,0.01727661699987948,0.027221080999879632
directed2.edgelist,directed,original,0.2,44,191,,1.0,True,True,inf,inf,1.0,inf,inf,inf,3827960.9730229406,3827960.9730229406,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,,,,,,,,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,,0.010734089999459684
directed2.edgelist,directed,kols,0.2,44,191,43,0.225130890052356,True,False,inf,inf,1.0,inf,inf,inf,3827960.9730229406,404014.9685129999,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,,,,,,,,0.045454545454545456,0.9318181818181818,,,,,,,,,,0.022727272727272728,,,,,,,,,0.45454545454545453,0.3409090909090909,,,,,,,,,,,0.11363636363636363,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,0.0004070029990543844,0.006454207999922801
directed2.edgelist,directed,random,0.2,44,191,153,0.8010471204188482,True,True,inf,inf,1.0,inf,inf,inf,3827960.9730229406,3258423.475043448,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,,,,,,,,0.022727272727272728,0.09090909090909091,,,,,,,,,,0.13636363636363635,,0.3181818181818182,0.18181818181818182,0.18181818181818182,0.022727272727272728,,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.045454545454545456,,,,,,,,,,,0.20454545454545456,0.20454545454545456,0.1590909090909091,0.20454545454545456,0.045454545454545456,0.06818181818181818,,,0.00032366499908675905,0.010084687999551534
directed2.edgelist,directed,k_neighbor,0.2,44,191,42,0.2198952879581152,True,False,inf,inf,0.49471458773784355,inf,inf,inf,3827960.9730229406,1395955.054845031,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,0.4090909090909091,0.3409090909090909,0.20454545454545456,0.022727272727272728,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007413490002363687,0.007033169000351336
directed2.edgelist,directed,local_degree,0.2,44,191,44,0.23036649214659685,True,False,inf,inf,1.0,inf,inf,inf,3827960.9730229406,1530550.247183229,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,,,,,,,,0.6818181818181818,0.09090909090909091,,,,,,,,,,0.06818181818181818,,0.06818181818181818,0.022727272727272728,0.022727272727272728,,0.022727272727272728,,0.022727272727272728,,1.0,,,,,,,,,,,,,,,,,,,0.00033633000020927284,0.006422403999749804
directed2.edgelist,directed,mst,0.2,44,191,43,0.225130890052356,True,True,inf,39.677,0.0,inf,inf,inf,3827960.9730229406,286681.6439844171,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,0.38636363636363635,0.38636363636363635,0.13636363636363635,0.06818181818181818,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007171889992605429,0.007967638000991428
directed2.edgelist,directed,t_spanner,0.2,44,191,114,0.5968586387434555,True,True,inf,inf,1.0,inf,inf,inf,3827960.9730229406,438721.59893970005,0.022727272727272728,0.022727272727272728,0.022727272727272728,,,,,,,,,0.022727272727272728,,0.25,0.3409090909090909,0.09090909090909091,0.1590909090909091,0.045454545454545456,,0.022727272727272728,,0.045454545454545456,,,,,,,,,,,0.11363636363636363,0.20454545454545456,0.22727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091,0.06818181818181818,,,,,,,,,,0.11363636363636363,,,,,,,,,,0.4090909090909091,,0.36363636363636365,0.022727272727272728,0.06818181818181818,0.022727272727272728,,,,,0.11363636363636363,,,,,,,,,,,0.4090909090909091,0.36363636363636365,0.022727272727272728,0.06818181818181818,0.022727272727272728,,,,0.005055008999988786,0.009912590001476929
directed20.edgelist,directed,original,0.2,94,878,,1.0,True,True,inf,inf,1.0,inf,inf,inf,41778065.0598443,41778065.0598443,,,0.14893617021276595,0.09574468085106383,0.07446808510638298,0.06382978723404255,0.02127659574468085,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.010638297872340425,,,,0.0425531914893617,0.031914893617021274,0.09574468085106383,0.11702127659574468,0.11702127659574468,0.13829787234042554,,,0.05319148936170213,0.06382978723404255,0.07446808510638298,0.02127659574468085,0.11702127659574468,0.031914893617021274,,0.031914893617021274,,,0.010638297872340425,0.02127659574468085,0.031914893617021274,0.02127659574468085,0.13829787234042554,0.0851063829787234,0.14893617021276595,0.14893617021276595,,,,,,,,,,0.14893617021276595,0.09574468085106383,0.07446808510638298,0.06382978723404255,0.02127659574468085,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.010638297872340425,,,,0.0425531914893617,0.031914893617021274,0.09574468085106383,0.11702127659574468,0.11702127659574468,0.13829787234042554,,,0.05319148936170213,0.06382978723404255,0.07446808510638298,0.02127659574468085,0.11702127659574468,0.031914893617021274,,0.031914893617021274,,,0.010638297872340425,0.02127659574468085,0.031914893617021274,0.02127659574468085,0.13829787234042554,0.0851063829787234,0.14893617021276595,0.14893617021276595,,0.08578164000027755
