graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
planar26.edgelist,planar,random,0.2,58,164,36,0.21951219512195122,True,False,inf,inf,1.0,inf,inf,inf,970627.9816016633,202319.073386278,0.034482758620689655,0.08620689655172414,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.017241379310344827,,,0.13793103448275862,0.1206896551724138,,0.1724137931034483,0.20689655172413793,0.15517241379310345,0.13793103448275862,0.05172413793103448,0.017241379310344827,,,,,,,,,,0.5517241379310345,0.27586206896551724,0.1724137931034483,,,,,,,,0.5344827586206896,0.3275862068965517,,0.1206896551724138,0.017241379310344827,,,,,,,0.00013637399999311128,0.0034150650000128735
planar26.edgelist,planar,k_neighbor,0.2,58,164,52,0.3170731707317073,True,False,inf,inf,0.8669086509376891,inf,inf,inf,970627.9816016633,397893.8239021359,0.034482758620689655,0.08620689655172414,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.017241379310344827,,,0.13793103448275862,0.1206896551724138,,0.1724137931034483,0.20689655172413793,0.15517241379310345,0.13793103448275862,0.05172413793103448,0.017241379310344827,,,0.5,0.25862068965517243,0.1896551724137931,0.05172413793103448,,,,,,,,,,,,,,,,,,,,,,,,,0.003276966000015591,0.0036835170000131257
planar26.edgelist,planar,local_degree,0.2,58,164,50,0.3048780487804878,True,False,inf,inf,1.0,inf,inf,inf,970627.9816016633,194164.37577720702,0.034482758620689655,0.08620689655172414,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.017241379310344827,,,0.13793103448275862,0.1206896551724138,,0.1724137931034483,0.20689655172413793,0.15517241379310345,0.13793103448275862,0.05172413793103448,0.017241379310344827,,,,,,,,,,0.5517241379310345,0.22413793103448276,0.10344827586206896,0.05172413793103448,0.06896551724137931,,,,,,0.13793103448275862,0.8620689655172413,,,,,,,,,,0.00037862399997834473,0.0036349239999822203
planar26.edgelist,planar,mst,0.2,58,164,57,0.3475609756097561,True,True,inf,72.46900000000001,0.0,inf,inf,inf,970627.9816016633,145288.758384133,0.034482758620689655,0.08620689655172414,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.017241379310344827,,,0.13793103448275862,0.1206896551724138,,0.1724137931034483,0.20689655172413793,0.15517241379310345,0.13793103448275862,0.05172413793103448,0.017241379310344827,,,0.4482758620689655,0.27586206896551724,0.15517241379310345,0.10344827586206896,0.017241379310344827,,,,,,,,,,,,,,,,,,,,,,,,0.0006828349999921102,0.006348620000011351
planar26.edgelist,planar,t_spanner,0.2,58,164,136,0.8292682926829268,True,True,inf,inf,1.0,inf,inf,inf,970627.9816016633,195248.68096212007,0.034482758620689655,0.08620689655172414,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.017241379310344827,,,0.13793103448275862,0.1206896551724138,,0.1724137931034483,0.20689655172413793,0.15517241379310345,0.13793103448275862,0.05172413793103448,0.017241379310344827,,,,,,,,,,,0.29310344827586204,0.29310344827586204,0.2413793103448276,0.1206896551724138,0.05172413793103448,,,,,,0.29310344827586204,,0.29310344827586204,0.2413793103448276,0.1206896551724138,0.05172413793103448,,,,,0.004115256000005729,0.009961989000004223
planar27.edgelist,planar,original,0.2,79,223,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1515151.2094521634,1515151.2094521634,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,,,,,,,,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,,0.006580853000002662
planar27.edgelist,planar,kols,0.2,79,223,78,0.34977578475336324,True,True,inf,inf,1.0,inf,inf,inf,1515151.2094521634,302963.36214405496,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,,,,,,,,0.31645569620253167,0.45569620253164556,0.1518987341772152,0.0759493670886076,,,,,,,0.379746835443038,0.3670886075949367,,0.17721518987341772,0.05063291139240506,0.012658227848101266,0.012658227848101266,,,,,0.0013365309999926467,0.004777906000015264
planar27.edgelist,planar,random,0.2,79,223,54,0.242152466367713,True,False,inf,inf,1.0,inf,inf,inf,1515151.2094521634,351806.32154159603,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,,,,,,,,0.4936708860759494,0.34177215189873417,0.1518987341772152,0.012658227848101266,,,,,,,0.4936708860759494,0.34177215189873417,,0.1518987341772152,0.012658227848101266,,,,,,,0.0001682770000002165,0.004804432000014458
planar27.edgelist,planar,k_neighbor,0.2,79,223,71,0.3183856502242152,True,False,inf,inf,0.8685491723466408,inf,inf,inf,1515151.2094521634,485599.7635765531,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,0.45569620253164556,0.31645569620253167,0.20253164556962025,0.02531645569620253,,,,,,,,,,,,,,,,,,,,,,,,,0.004180378000000928,0.005136700000008432
planar27.edgelist,planar,local_degree,0.2,79,223,70,0.31390134529147984,True,False,inf,inf,1.0,inf,inf,inf,1515151.2094521634,618727.5059226566,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,,,,,,,,0.569620253164557,0.20253164556962025,0.12658227848101267,0.06329113924050633,,0.012658227848101266,0.012658227848101266,,0.012658227848101266,,0.11392405063291139,0.8860759493670886,,,,,,,,,,0.0005417149999971116,0.005030140999991772
planar27.edgelist,planar,mst,0.2,79,223,78,0.34977578475336324,True,True,inf,142.88500000000002,0.0,inf,inf,inf,1515151.2094521634,302963.36214405496,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,0.3670886075949367,0.379746835443038,0.189873417721519,0.0379746835443038,0.02531645569620253,,,,,,,,,,,,,,,,,,,,,,,,0.0008801660000017364,0.010375976999995373
planar27.edgelist,planar,t_spanner,0.2,79,223,194,0.8699551569506726,True,True,inf,inf,1.0,inf,inf,inf,1515151.2094521634,452514.8290423388,0.06329113924050633,0.10126582278481013,0.27848101265822783,0.27848101265822783,0.16455696202531644,0.06329113924050633,0.02531645569620253,,0.02531645569620253,,0.11392405063291139,0.1518987341772152,,0.24050632911392406,0.189873417721519,0.08860759493670886,0.08860759493670886,0.08860759493670886,0.02531645569620253,,0.012658227848101266,,,,,,,,,0.21518987341772153,0.379746835443038,0.20253164556962025,0.1518987341772152,0.0379746835443038,0.012658227848101266,,,,,0.21518987341772153,,0.379746835443038,0.20253164556962025,0.1518987341772152,0.0379746835443038,0.012658227848101266,,,,0.004705712000003359,0.017184595000003355
planar28.edgelist,planar,original,0.2,80,228,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1549900.763779937,1549900.763779937,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,,,,,,,,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,,0.008532472000013058
planar28.edgelist,planar,kols,0.2,80,228,79,0.34649122807017546,True,True,inf,inf,1.0,inf,inf,inf,1549900.763779937,240423.25676172294,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,,,,,,,,0.3625,0.4125,0.125,0.075,0.025,,,,,,0.4,0.2875,,0.2375,0.075,,,,,,,0.0013212659999908283,0.006208893000007265
planar28.edgelist,planar,random,0.2,80,228,55,0.2412280701754386,True,False,inf,inf,1.0,inf,inf,inf,1549900.763779937,487902.89403768507,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,,,,,,,,0.5,0.3375,0.1375,0.025,,,,,,,0.525,0.2875,,0.175,,0.0125,,,,,,0.00018367100000205028,0.0057524739999905705
planar28.edgelist,planar,k_neighbor,0.2,80,228,69,0.3026315789473684,True,False,inf,inf,0.8677215189873417,inf,inf,inf,1549900.763779937,595839.0245978741,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,0.425,0.425,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,0.004100566999994726,0.0064604949999989
planar28.edgelist,planar,local_degree,0.2,80,228,71,0.31140350877192985,True,False,inf,inf,1.0,inf,inf,inf,1549900.763779937,512462.9828939142,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,,,,,,,,0.55,0.1875,0.1625,0.0625,0.0125,0.0125,0.0125,,,,0.1125,0.8875,,,,,,,,,,0.0005495139999993626,0.006270899000014651
planar28.edgelist,planar,mst,0.2,80,228,79,0.34649122807017546,True,True,inf,134.57,0.0,inf,inf,inf,1549900.763779937,240423.25676172294,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,0.4125,0.275,0.25,0.05,0.0125,,,,,,,,,,,,,,,,,,,,,,,,0.0009007560000213743,0.012088869999985263
planar28.edgelist,planar,t_spanner,0.2,80,228,198,0.868421052631579,True,True,inf,inf,1.0,inf,inf,inf,1549900.763779937,479029.484892455,0.05,0.1125,0.3125,0.225,0.1375,0.1,0.05,0.0125,,,0.1125,0.175,,0.15,0.15,0.2125,0.1375,0.05,0.0125,,,,,,,,,,,0.2,0.3625,0.25,0.1375,0.05,,,,,,0.2,,0.3625,0.25,0.1375,0.05,,,,,0.004991842000009683,0.0939634369999851
planar29.edgelist,planar,original,0.2,42,115,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1094825.7282004682,1094825.7282004682,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,,,,,,,,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,,0.0036340350000045873
planar29.edgelist,planar,kols,0.2,42,115,41,0.3565217391304348,True,True,inf,inf,1.0,inf,inf,inf,1094825.7282004682,107649.72421693498,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,,,,,,,,0.30952380952380953,0.4523809523809524,0.19047619047619047,0.047619047619047616,,,,,,,0.30952380952380953,0.42857142857142855,,0.23809523809523808,0.023809523809523808,,,,,,,0.000777964000008069,0.002389773000004425
planar29.edgelist,planar,random,0.2,42,115,26,0.22608695652173913,True,False,inf,inf,1.0,inf,inf,inf,1094825.7282004682,282063.626104066,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,,,,,,,,0.5238095238095238,0.38095238095238093,0.07142857142857142,,0.023809523809523808,,,,,,0.5476190476190477,0.30952380952380953,,0.11904761904761904,0.023809523809523808,,,,,,,0.00010334699999248187,0.002280523999985462
planar29.edgelist,planar,k_neighbor,0.2,42,115,38,0.33043478260869563,True,False,inf,inf,0.7955865272938444,inf,inf,inf,1094825.7282004682,589538.2457844691,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,0.5,0.2857142857142857,0.14285714285714285,0.047619047619047616,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,0.0023384479999890573,0.0024882889999844338
planar29.edgelist,planar,local_degree,0.2,42,115,36,0.3130434782608696,True,False,inf,inf,1.0,inf,inf,inf,1094825.7282004682,302381.72148845997,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,,,,,,,,0.5714285714285714,0.21428571428571427,0.09523809523809523,0.023809523809523808,0.09523809523809523,,,,,,0.14285714285714285,0.8571428571428571,,,,,,,,,,0.000287008000015021,0.002392269000011993
planar29.edgelist,planar,mst,0.2,42,115,41,0.3565217391304348,True,True,inf,82.07899999999998,0.0,inf,inf,inf,1094825.7282004682,107649.72421693498,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,0.30952380952380953,0.47619047619047616,0.19047619047619047,,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,0.0004970960000036939,0.0040633829999876525
planar29.edgelist,planar,t_spanner,0.2,42,115,100,0.8695652173913043,True,True,inf,inf,1.0,inf,inf,inf,1094825.7282004682,191161.34633268294,0.047619047619047616,0.11904761904761904,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.07142857142857142,,0.047619047619047616,,,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.11904761904761904,0.047619047619047616,,,,,,,,,,,,0.14285714285714285,0.47619047619047616,0.2619047619047619,0.09523809523809523,0.023809523809523808,,,,,,0.14285714285714285,,0.47619047619047616,0.2619047619047619,0.09523809523809523,0.023809523809523808,,,,,0.0022330449999969915,0.005426845999977559
planar3.edgelist,planar,original,0.2,58,159,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1013116.5726838098,1013116.5726838098,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,,,,,,,,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,,0.005148601999991342
planar3.edgelist,planar,kols,0.2,58,159,57,0.3584905660377358,True,True,inf,inf,1.0,inf,inf,inf,1013116.5726838098,115618.379731813,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,,,,,,,,0.3448275862068966,0.39655172413793105,0.1896551724137931,0.06896551724137931,,,,,,,0.43103448275862066,0.29310344827586204,,0.1724137931034483,0.06896551724137931,0.034482758620689655,,,,,,0.0009761949999926856,0.0036660449999885714
planar3.edgelist,planar,random,0.2,58,159,36,0.22641509433962265,True,False,inf,inf,1.0,inf,inf,inf,1013116.5726838098,113603.74687150498,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,,,,,,,,0.5689655172413793,0.27586206896551724,0.1206896551724138,0.034482758620689655,,,,,,,0.5172413793103449,0.3448275862068966,,0.13793103448275862,,,,,,,,0.00013720999999122796,0.003327530000007073
planar3.edgelist,planar,k_neighbor,0.2,58,159,53,0.3333333333333333,True,False,inf,inf,0.7967332123411979,inf,inf,inf,1013116.5726838098,410545.8481506859,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,0.43103448275862066,0.3620689655172414,0.1724137931034483,0.017241379310344827,0.017241379310344827,,,,,,,,,,,,,,,,,,,,,,,,0.003097997999987001,0.003968833000016048
planar3.edgelist,planar,local_degree,0.2,58,159,50,0.31446540880503143,True,False,inf,inf,1.0,inf,inf,inf,1013116.5726838098,163219.502443739,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,,,,,,,,0.46551724137931033,0.3448275862068966,0.10344827586206896,0.05172413793103448,0.017241379310344827,0.017241379310344827,,,,,0.13793103448275862,0.8620689655172413,,,,,,,,,,0.00038179500000978805,0.003663205000009384
planar3.edgelist,planar,mst,0.2,58,159,57,0.3584905660377358,True,True,inf,92.45,0.0,inf,inf,inf,1013116.5726838098,115618.379731813,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,0.39655172413793105,0.3620689655172414,0.13793103448275862,0.08620689655172414,0.017241379310344827,,,,,,,,,,,,,,,,,,,,,,,,0.0006590420000236463,0.0062460240000064005
planar3.edgelist,planar,t_spanner,0.2,58,159,136,0.8553459119496856,True,True,inf,inf,1.0,inf,inf,inf,1013116.5726838098,165021.39573135602,0.06896551724137931,0.10344827586206896,0.3275862068965517,0.1896551724137931,0.1724137931034483,0.1206896551724138,,0.017241379310344827,,,0.13793103448275862,0.1896551724137931,,0.1724137931034483,0.15517241379310345,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.017241379310344827,,0.017241379310344827,,,,,,,,,0.20689655172413793,0.43103448275862066,0.20689655172413793,0.1206896551724138,0.034482758620689655,,,,,,0.20689655172413793,,0.43103448275862066,0.20689655172413793,0.1206896551724138,0.034482758620689655,,,,,0.003183773999978712,0.009654713999992737
planar30.edgelist,planar,original,0.2,54,144,,1.0,True,True,inf,inf,1.0,inf,inf,inf,814614.9109007984,814614.9109007984,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,,,,,,,,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,,0.0038741630000060923
planar30.edgelist,planar,kols,0.2,54,144,53,0.3680555555555556,True,True,inf,inf,1.0,inf,inf,inf,814614.9109007984,156077.91613029296,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,,,,,,,,0.35185185185185186,0.4074074074074074,0.16666666666666666,0.05555555555555555,0.018518518518518517,,,,,,0.2962962962962963,0.46296296296296297,,0.2037037037037037,0.037037037037037035,,,,,,,0.00111234400000626,0.00315444400001752
planar30.edgelist,planar,random,0.2,54,144,33,0.22916666666666666,True,False,inf,inf,1.0,inf,inf,inf,814614.9109007984,185809.47527177195,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,,,,,,,,0.5740740740740741,0.3148148148148148,0.05555555555555555,0.037037037037037035,0.018518518518518517,,,,,,0.5370370370370371,0.3333333333333333,,0.1111111111111111,0.018518518518518517,,,,,,,0.00019839099999785503,0.0030088660000160417
planar30.edgelist,planar,k_neighbor,0.2,54,144,45,0.3125,True,False,inf,inf,0.8553459119496856,inf,inf,inf,814614.9109007984,371170.2532798581,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,0.5,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030297779999841623,0.003072501000019656
planar30.edgelist,planar,local_degree,0.2,54,144,48,0.3333333333333333,True,False,inf,inf,1.0,inf,inf,inf,814614.9109007984,330010.9634865499,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,,,,,,,,0.5925925925925926,0.18518518518518517,0.09259259259259259,0.05555555555555555,0.05555555555555555,,,0.018518518518518517,,,0.1111111111111111,0.8888888888888888,,,,,,,,,,0.00035018100001593666,0.0029080159999921307
planar30.edgelist,planar,mst,0.2,54,144,53,0.3680555555555556,True,True,inf,71.07700000000001,0.0,inf,inf,inf,814614.9109007984,156077.91613029296,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,0.3888888888888889,0.3333333333333333,0.2037037037037037,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,0.0006391910000047574,0.005588974000005464
planar30.edgelist,planar,t_spanner,0.2,54,144,134,0.9305555555555556,True,True,inf,inf,1.0,inf,inf,inf,814614.9109007984,270486.7454544199,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.24074074074074073,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,,0.1111111111111111,0.14814814814814814,,0.2222222222222222,0.24074074074074073,0.1111111111111111,0.12962962962962962,,0.037037037037037035,,,,,,,,,,,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.12962962962962962,0.037037037037037035,,,,,,0.2222222222222222,,0.2777777777777778,0.3333333333333333,0.12962962962962962,0.037037037037037035,,,,,0.002806834000011804,0.0086473979999937
planar31.edgelist,planar,original,0.2,58,162,,1.0,True,True,inf,inf,1.0,inf,inf,inf,1223285.7573646079,1223285.7573646079,0.06896551724137931,0.1206896551724138,0.2413793103448276,0.2413793103448276,0.22413793103448276,0.05172413793103448,0.05172413793103448,,,,0.13793103448275862,0.20689655172413793,,0.13793103448275862,0.15517241379310345,0.10344827586206896,0.1724137931034483,0.05172413793103448,0.017241379310344827,0.017241379310344827,,,,,,,,,0.06896551724137931,0.1206896551724138,0.2413793103448276,0.2413793103448276,0.22413793103448276,0.05172413793103448,0.05172413793103448,,,,0.13793103448275862,0.20689655172413793,,0.13793103448275862,0.15517241379310345,0.10344827586206896,0.1724137931034483,0.05172413793103448,0.017241379310344827,0.017241379310344827,,,0.004356721999982938
