graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_2,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_2,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_10,degree_distribution_sparsified_2,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_8,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time
euroroad.edgelist,unweighted,original,0.2,878,867,,1.0,False,False,inf,inf,1.0,inf,inf,inf,4154.0,4154.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,,,,,,,,,,0.15148063781321183,0.7255125284738041,,0.11047835990888383,0.009111617312072893,0.003416856492027335,,,,,0.34851936218678814,0.45899772209567197,,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,,0.0011389521640091116,
euroroad.edgelist,unweighted,kols,0.2,878,867,8,0.00922722029988466,False,False,inf,inf,1.0,inf,inf,inf,4154.0,0.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,,,,,,,,,,0.9908883826879271,0.009111617312072893,,,,,,,,,0.9943052391799544,0.003416856492027335,,0.0011389521640091116,0.0011389521640091116,,,,,,,0.0011062039999956141
euroroad.edgelist,unweighted,random,0.2,878,867,703,0.8108419838523645,False,False,inf,inf,1.0,inf,inf,inf,4154.0,3404.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,,,,,,,,,,0.29271070615034167,0.623006833712984,,0.0774487471526196,0.004555808656036446,0.002277904328018223,,,,,0.4328018223234624,0.4145785876993166,,0.10478359908883828,0.03189066059225513,0.0056947608200455585,0.004555808656036446,0.004555808656036446,0.0011389521640091116,,,0.002271871999994346
euroroad.edgelist,unweighted,k_neighbor,0.2,878,867,668,0.7704728950403691,False,False,inf,inf,0.9932468058690451,inf,inf,inf,4154.0,3532.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,0.623006833712984,,0.28018223234624146,0.06605922551252848,0.02164009111617312,0.004555808656036446,0.002277904328018223,0.0011389521640091116,0.0011389521640091116,,,,,,,,,,,,,,,,,,,,,,0.0075779389999866
euroroad.edgelist,unweighted,local_degree,0.2,878,867,572,0.6597462514417531,False,False,inf,inf,1.0,inf,inf,inf,4154.0,1081.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,,,,,,,,,,0.4031890660592255,0.5455580865603644,,0.04783599088838269,0.003416856492027335,,,,,,0.34851936218678814,0.6514806378132119,,,,,,,,,,0.004760825000005298
euroroad.edgelist,unweighted,mst,0.2,878,867,805,0.9284890426758939,False,False,inf,inf,0.7377812640420984,inf,inf,inf,4154.0,4006.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,0.4510250569476082,0.0011389521640091116,0.37585421412300685,0.10592255125284739,0.04328018223234624,0.01366742596810934,0.0056947608200455585,0.0011389521640091116,0.002277904328018223,,,,,,,,,,,,,,,,,,,,,,0.005768893999999136
euroroad.edgelist,unweighted,t_spanner,0.2,878,867,1720,1.9838523644752017,False,False,inf,inf,1.0,inf,inf,inf,4154.0,4136.0,0.15148063781321183,0.7255125284738041,0.11047835990888383,0.009111617312072893,0.003416856492027335,0.34851936218678814,0.45899772209567197,0.1082004555808656,0.05239179954441914,0.018223234624145785,0.0056947608200455585,0.004555808656036446,0.002277904328018223,0.0011389521640091116,,,,,,,,,,,0.39635535307517084,0.0011389521640091116,0.3929384965831435,0.12300683371298406,0.05808656036446469,0.015945330296127564,0.00683371298405467,0.002277904328018223,0.003416856492027335,,0.39635535307517084,0.0011389521640091116,0.3929384965831435,0.12300683371298406,0.05808656036446469,0.015945330296127564,0.00683371298405467,0.002277904328018223,0.003416856492027335,,0.08487109500001111
